rate,distortion,round
0.007980392956713853,66.42711994586847,0
0.09159447297275994,63.16700164449921,1
0.7062162125637711,55.33587196142645,2
1.9082042422608805,44.50772506478038,3
2.7026539151875095,37.6993870237703,4
3.024373155850944,35.065152187031984,5
3.1426222980182006,34.21464227634718,6
3.1845683945282297,33.91743043776953,7
3.19916932750808,33.82671034286008,8
3.204219433393698,33.78931912283192,9
3.2054832963444686,33.78248088660053,10
3.2058028587758076,33.78634393753752,11
3.2058597200658103,33.79443350349874,12
3.205945267549787,33.81150465449728,13
3.2061547229356613,33.82784203783419,14
3.2062193298432424,33.8299565898077,15
3.2062196781867827,33.829961171106,16
