rate,distortion,round
0.007892658628066615,16.377177018997283,0
0.012326758015628473,14.362258239640525,1
0.02970083563667103,12.588630592155226,2
0.08310503783575045,10.600625152925838,3
0.19911070650533377,8.337303583563092,4
0.35739921927315094,6.3417516989778875,5
0.5165967365474939,4.88641546621057,6
0.6548366483729667,3.9132201479000845,7
0.7687200422733165,3.278690369664208,8
0.8624662503554603,2.8554301217794413,9
0.9416683800320714,2.5558530963260555,10
1.0101714559703425,2.332202481444367,11
1.07003847828678,2.159403314559873,12
1.1228350761491104,2.02143729376812,13
1.1699671598870482,1.9077467248819595,14
1.21243528478751,1.8121278460183543,15
1.2507851758125053,1.731071052416744,16
1.2853200070934336,1.6622067381056154,17
1.3163218829640329,1.6035090245606904,18
1.3441368217474798,1.5531336521765056,19
1.3691514499129303,1.5094885534101534,20
1.3917424168631491,1.4712871051706358,21
1.4122439747262565,1.437531533311845,22
1.4309389540009512,1.4074570733693539,23
1.448062913847601,1.3804702986588293,24
1.463812034774299,1.3560970702872954,25
1.4783504975468318,1.333942627883318,26
1.4918171931690187,1.3136615635012407,27
1.5043334731146143,1.2949357671965807,28
1.5160135352654958,1.2774612263519973,29
1.5269771490520831,1.2609480587929462,30
1.5373608417911642,1.2451399997493522,31
1.5473195616676065,1.229855254709402,32
1.5570102233893508,1.2150356836769631,33
1.566557216739198,1.2007710226658912,34
1.5760168812003024,1.1872629832382375,35
1.585367015069948,1.1747315355025136,36
1.594532101935574,1.1633162664924495,37
1.6034267659972115,1.1530310461601792,38
1.6119895549564849,1.1437833377926798,39
1.6201936155905419,1.1354260195424384,40
1.628039372190787,1.1278055997557621,41
1.6355409855336986,1.1207905432704084,42
1.6427150519984888,1.114280794455823,43
1.649574507226556,1.1082060392008237,44
1.6561271460182045,1.1025196205179844,45
1.6623768747353627,1.0971922587337641,46
1.6683258563471544,1.0922072549478905,47
1.673976295461749,1.0875572849059838,48
1.6793312929746398,1.0832421476238814,49
1.684394760696403,1.0792667022567024,50
1.6891707336743422,1.075638479172674,51
1.6936625354303931,1.0723648614970862,52
1.697872176453771,1.0694501016898623,53
1.7018001762707762,1.0668926307509319,54
1.7054457959064215,1.06468309815036,55
1.7088075463025536,1.062803400565339,56
1.711883837519243,1.061226716785626,57
1.7146737019232419,1.0599183602370925,58
1.7171775693764353,1.0588371450963905,59
1.7193980550374484,1.0579369453195968,60
1.72134068134911,1.0571681834313111,61
1.7230144488354668,1.056479080887664,62
1.7244322051830145,1.0558166017319053,63
1.725610812093742,1.0551271054967346,64
1.7265711463640665,1.054356785615789,65
1.7273379841215373,1.053452006555149,66
1.7279398083308788,1.0523596712141556,67
1.728408558589963,1.0510277548083913,68
1.728779317449179,1.049406134953052,69
1.7290899049534427,1.0474478290098561,70
1.729380336507437,1.0451107147215395,71
1.729692091073389,1.0423597529293873,72
1.7300671394871026,1.0391696473457497,73
1.7305466986488502,1.0355277670432528,74
1.7311697081468302,1.0314370335409677,75
1.7319710711060143,1.0269183598965987,76
1.7329797567230134,1.022012159320973,77
1.734216919392284,1.0167784545392833,78
1.7356942356179694,1.0112952449205703,79
1.7374126802748886,1.0056550273719367,80
1.7393619460004006,0.9999596814889552,81
1.7415206488893595,0.9943142460943816,82
1.7438573666634065,0.9888203450226113,83
1.7463324397172808,0.9835700946804354,84
1.7489003555610265,0.9786412213507162,85
1.7515124576911347,0.9740938661376354,86
1.754119687759067,0.9699692358497743,87
1.7566750895735075,0.9662899560794845,88
1.7591358665092083,0.963061765276077,89
1.7614648723482969,0.9602760851726538,90
1.763631507853896,0.9579130057944822,91
1.7656120722303374,0.9559443006248841,92
1.7673896675108651,0.9543362000794843,93
1.7689537709269183,0.9530517656644388,94
1.7702995804234132,0.9520528017153258,95
1.771427214968246,0.951301307860712,96
1.7723408323267273,0.9507605143790107,97
1.773047724747286,0.9503955606415347,98
1.7735574607611155,0.9501738813322772,99
1.7738811381611637,0.9500653623723353,100
1.774030789244474,0.9500423226127594,101
1.7740189471353984,0.950079370641066,102
1.7738583591390469,0.9501531794697854,103
1.7735618247188967,0.9502422158231986,104
1.773142136170015,0.9503264553762941,105
1.7726121025279784,0.950387110725643,106
1.7719846382710152,0.9504063951123465,107
1.7712728973192773,0.9503673418686504,108
1.7704904302437916,0.9502536969296859,109
1.7696513392361766,0.9500498990293647,110
1.7687704020686752,0.9497411586683366,111
1.7678631339413193,0.9493136417493627,112
1.766945755955567,0.9487547560818482,113
1.7660350423647284,0.9480535281875092,114
1.765148027128934,0.9472010440360917,115
1.764301564655055,0.9461909115661532,116
1.7635117599835315,0.9450196874984066,117
1.7627933085619685,0.9436871997716584,118
1.7621588115712907,0.9421966944846424,119
1.7616181541006124,0.9405547466950659,120
1.761178043909818,0.9387708999279796,121
1.7608418024741217,0.9368570382091557,122
1.760609474745263,0.9348265408908863,123
1.760478281335282,0.9326933149980894,124
1.7604433831231152,0.9304708318782625,125
1.7604988733929334,0.9281713065980214,126
1.760638866905909,0.9258051468371091,127
1.7608585269146586,0.9233807656123599,128
1.7611548643551889,0.9209048054238164,129
1.7615271590707071,0.9183827674623695,130
1.7619768899013273,0.9158199836475077,131
1.7625071176642104,0.9132228145499518,132
1.7631213412359756,0.9105999056298971,133
1.763821938461395,0.9079632938605418,134
1.7646084003376536,0.9053291383875784,135
1.765475649403556,0.9027178680409228,136
1.7664127743964377,0.9001536081845524,137
1.7674024867672522,0.8976628697410008,138
1.7684214986107916,0.895272633861219,139
1.7694418500938163,0.8930081068800181,140
1.7704330193269548,0.8908905061821768,141
1.7713644854361819,0.8889352372665414,142
1.7722083352340752,0.8871507351349436,143
1.7729415259305732,0.8855381003055068,144
1.7735475252458475,0.8840915089350231,145
1.7740172028281282,0.8827992600652327,146
1.7743489913444044,0.8816452619545525,147
1.7745484329352872,0.880610750725142,148
1.7746272638528033,0.8796760591918082,149
1.7746021799824303,0.8788222893642214,150
1.774493395690574,0.8780327728136474,151
1.774323083775973,0.8772942237526221,152
1.7741137789511605,0.8765975050422011,153
1.7738868402735959,0.8759379475839234,154
1.7736610871759775,0.8753151981267328,155
1.7734517325548647,0.8747326222707298,156
1.7732697209237394,0.8741963512478618,157
1.7731215350993697,0.8737141170456849,158
1.7730094683515818,0.8732940522620943,159
1.772932287300174,0.872943626496607,160
1.7728861541505865,0.8726688502659955,161
1.772865650175471,0.8724738131779434,162
1.7728647500944354,0.8723605549193972,163
1.7728776324851434,0.8723292133630077,164
1.772899260972695,0.8723783637413315,165
1.7729257202514799,0.8725054569806187,166
1.7729543295391925,0.8727072777182472,167
1.7729835793118494,0.8729803644596622,168
1.773012945771493,0.8733213579219544,169
1.773042635169486,0.8737272637534262,170
1.7730733014414053,0.8741956302950108,171
1.7731057695827646,0.874724650781352,172
