rate,distortion
3.270431353848913,0.07484518816398116
2.7636738092594135,3.037932252296844
3.072555455072991,1.6713829226164547
2.725216842884599,2.829001839397952
3.095980175513544,2.515768844161195
2.6990623358853534,5.167823873513152
2.8253446242419176,1.1021574038462985
2.8872559910152975,1.6463511889497444
3.2410218475024046,0.1370047385048659
2.776974693627061,1.493814269253073
2.7261862545521236,5.15446778825532
2.9590574136472902,3.421143884953725
3.0597983113691756,3.661545261438187
3.048299024881515,7.735547442428865
3.0052266094287527,0.7202838376997415
3.013182064364253,3.3180972033278913
2.8866216489769507,0.2992080999945529
3.1011923531005294,8.109099704294284
3.281340412425849,0.049600553619359805
3.092586133174708,1.5893754617891216
3.2947979129664144,0.030817005006213552
3.103040168115855,6.409988482207085
2.7536726718103917,5.303467174949158
3.0891786220701323,2.5991504318395116
3.056187889263783,0.1809989479788234
3.0180471533795927,1.8219662960277445
2.995561935954823,0.8766322085204363
3.0826878370118327,0.1671576023617533
3.075297916285847,1.7508432724412633
3.112265352498586,0.9150288187178923
3.0825271970498194,0.17311319139300835
2.8337728830959406,4.024209987870163
3.269193759088594,0.05117231480900488
2.9252427938673056,3.187805096129424
3.083071348353739,1.4325635334323499
2.804845365086063,1.0438102853409383
3.095119790140939,2.5128414233195784
2.9816172416285416,2.2051444001744613
3.0645282335096327,1.693848871863101
3.064350620864271,2.666837733613699
3.031165815874143,4.295831517284291
3.090032099285925,0.1312614294565028
3.2916286453697103,0.05464281566529813
3.021450566450963,2.1355502441693206
3.038144649320764,1.0077798869107997
2.8594697666517566,1.8749439794002019
3.2546337370514484,0.144661152504923
2.88242548945107,1.8220576705275342
2.9680060399805757,6.18913236287727
3.015534847168637,3.699113276052216
3.0853132769970912,0.933326385762268
3.052341807998383,0.6749318266872181
3.289344434891203,0.042902849981069545
3.008491156615913,1.6041421722298437
3.2633030619828842,0.06002457550973145
3.071401584431317,0.9584727130379539
3.0799333984416135,0.17257525205188956
3.082843035464361,0.4728419619648543
3.0790348383464345,3.6842539257734757
3.084033860568655,0.4557991384571721
3.011934972521965,0.9483550805914189
2.7966311288592904,1.0415975289256456
2.9895227949289356,0.8036213058238679
2.883439238166921,3.326931397270398
2.8506766273372235,6.988354557013416
3.0621768769143216,8.191241919834308
2.7882262468927643,4.672865495301988
2.8515797295646643,1.322826002542197
3.263420222736135,0.0596191638240932
3.2801819977156383,0.06228739491446687
3.0939568866794276,0.9493939063901427
3.0950183722204705,0.9351367193875579
2.943626624896558,1.0970741761137544
3.200164767105369,0.11314973438533438
2.5807366692490525,6.2560011438602
2.8735604385783224,1.0744684452643694
3.095195681494836,3.6259484945775933
2.6993606898043105,3.260339240128401
3.089860245286828,3.630698268125697
3.2763621884898178,0.12438746062340432
2.879456461723549,1.72536463678164
3.0514552460355535,0.48251173046325707
2.9856297218478574,1.3866215029903133
2.831803276554401,4.368849652028442
3.0488760961999692,0.8909554463208572
3.0965380582379596,0.13007591438992008
2.9985783360011995,0.41767664345032535
2.858214010468024,0.7211305646796935
2.970605163584763,1.0055674496890354
3.0774583206220125,2.5688012016366297
3.0735473007808833,0.15906920543943276
3.058786650606797,4.793924418244743
2.9917018408701312,2.8911501018653714
3.2978993900981646,0.032984600894267094
2.6814011393904003,4.256708467582537
3.090305291140717,2.523300983018296
3.2912889705486226,0.0507246449907902
3.302729273399602,0.02637733884942122
3.070094835924681,0.257007776586797
2.871346977029649,1.1783374584328152
