rate,distortion
2.846439344671015,0.30000000000000004
2.9219280992923493,0.49999982373922813
2.9219280948873614,0.8
3.3219186841530255,9.612741702950103e-07
3.3219276223246044,4.0992046124970323e-08
3.321923603763168,2.432329495405814e-07
3.121928094887363,0.5
2.4464393680650365,1.3999991605597786
3.1219239273378663,0.7999989507999273
2.7219280948876095,1.2999999999781604
2.6464393446710157,0.980088724932385
3.121928268118219,0.09999914348577045
2.9219280948873627,0.9000000000000001
3.321928094887362,1.604705107562215e-16
3.1219281092498186,0.09999987016928376
2.9219281139237263,0.8999998410078158
2.9219280948873627,0.8
3.1219260894441434,0.10000009192819788
2.721928094887362,0.30000000000000004
3.3219280930885184,5.84084273093458e-11
3.121928094886012,0.3000000000001
3.121928094312445,0.7000000000169593
2.921928094887362,0.7000000000000001
3.1219280948872763,0.10000000000000178
2.921928094887362,0.6
2.9219280960009453,0.2999999140529037
2.721928094990258,0.8999999778719292
3.121928094887363,0.10000000000000002
3.321928094887362,8.338541184091271e-20
3.1219280511214227,0.19999999059615786
3.3219280946669776,1.5945122548373085e-11
3.3219244914278643,7.008684064578646e-07
2.9219280948873623,0.30000000000000004
2.9219281358089946,0.5999992753116191
2.921928094888677,0.5999999998333732
3.121928094887362,0.3
3.1219280948873624,0.4
3.3219280943285905,3.2235641664953725e-11
3.121928094887363,0.1
2.9219280948873623,0.7000000000000001
3.121928094887362,0.1
2.9219282961715654,1.1999928064817993
3.1219280948873616,0.5
3.321928083654568,1.0998858392495785e-09
3.121928094887362,0.30000000000000004
3.121928094887361,0.4
3.321928094887015,1.5428653071578073e-14
3.121928078677647,0.20000000279379207
3.1219264253122474,0.3000000215646028
2.9219280948850455,1.1999999999998963
2.9219280948873623,1.2000000000000002
2.9219280948873623,0.2
3.321928094887009,3.5245550081844194e-14
3.321928094887063,1.5846508519633994e-14
3.1219278123442673,0.49999995186650215
3.1219280949218695,0.5999999922319126
3.3219280948672316,1.0340162414881693e-12
2.646439344671015,1.7999999999950749
3.32192809436204,9.260657069659598e-11
2.921928094887367,0.8999999999998353
2.9219280948873627,0.2
2.921928094887363,1.0
3.121928094887362,0.8
2.9219281467687224,0.2999993808947287
2.921928094887362,1.1
3.121928094887363,0.1
2.921928094887363,1.3000000000000003
3.1219280938796286,0.10000000003048776
3.3219280948853593,4.219504160330125e-13
2.9219280948873623,0.2
3.1219275816802665,0.3000000216983368
3.121928094887362,0.10000000000000002
2.9219282214080313,0.49999872771788684
3.1219280948873624,0.6
2.921928094887362,0.30000000000000004
3.121928094887363,0.9
3.1219280948873624,0.5
3.121928094887362,0.6000000000000001
3.121928094887363,0.9
2.921928094887362,0.9000000000000001
3.3219221895420024,3.2062714380877786e-07
3.121928094887362,0.4
3.121928094887362,0.8
3.1219280952915245,0.8999999102009975
3.121928094887362,0.7000000000000002
3.321921716116596,1.6203296105859425e-06
2.921928094887362,0.4
3.121927980445053,0.7000000044231363
2.9219280948873636,0.6999999999999541
2.921928095019274,0.2999999980369429
3.121928116732358,0.09999983463718122
3.121928094887361,0.2
2.921928094887362,1.0
3.121928094887362,0.30000000000000004
3.3219280861146867,6.323013777933196e-10
3.121928094887363,0.2
3.1219280948873624,0.10000000000000002
2.9219280948873614,0.5
3.1219280945923016,0.7000000000087181
2.9219280948873636,0.5
