rate,distortion,alpha,language,optimality
2.21817332878265,0.7999687947810533,2.0,evolved,0.9842248488573787
2.3071212442537044,0.500000000002865,2.0,evolved,0.9919590977135531
1.897895706028008,0.6000000000000026,2.0,evolved,0.9960315341243149
1.4726263168665694,1.2999999999999696,2.0,evolved,0.9909576237771075
1.2954310083998617,6.000001966147298,2.0,evolved,0.9628133288980748
2.1591884061258555,0.5000003919246988,2.0,evolved,0.9942612298172879
2.0957715701646493,0.8000021916835853,2.0,evolved,0.9864042957308312
1.4324199234131307,1.80000460305722,2.0,evolved,0.9850050730150319
1.7651592834929817,0.9000000000217226,2.0,evolved,0.990826005203054
1.956614949789393,0.9000024716751895,2.0,evolved,0.9864394471814886
1.2512624242235768,3.3000000363106685,2.0,evolved,0.9769448338759015
1.8740450186915805,0.7015905258303445,2.0,evolved,0.9936646942910811
1.8002685567587604,0.6000001880346337,2.0,evolved,0.9980404405201468
1.456619226896525,2.099999999999998,2.0,evolved,0.9805664920771087
1.7202963553561883,1.2000014264237864,2.0,evolved,0.9854540303905485
1.7263724487457068,0.9000000012610498,2.0,evolved,0.9917925234457032
2.2441529926560797,0.500051566010964,2.0,evolved,0.992848757639481
1.780012794985527,0.8999966883995276,2.0,evolved,0.9904655535999722
2.321927783811696,1.500000774415691,2.0,evolved,0.9624158255479817
1.7603315209675865,0.9000000000000001,2.0,evolved,0.99094449231753
1.5344422851899764,1.000000000000032,2.0,evolved,0.9947437446759211
2.3481720173675873,0.400080882436358,2.0,evolved,0.994561301251849
1.7946311220932856,0.9000000002819303,2.0,evolved,0.990115171069659
1.9039766776249043,0.6000150069754876,2.0,evolved,0.9959059819518224
1.4842167973384992,1.0000017091098274,2.0,evolved,0.9961915193647466
1.461413049192308,9.233496039997268,2.0,evolved,0.9490879974017165
2.434757603008959,0.7000034872530093,2.0,evolved,0.9837834724186926
1.570946177439549,1.0000007600955636,2.0,evolved,0.9937100836690093
1.970952136353047,0.599996498251442,2.0,evolved,0.9946182321917855
1.9747989422240009,0.7082717134004687,2.0,evolved,0.9914033915596637
2.226686476215733,0.8051002271208701,2.0,evolved,0.9839198078853802
2.1709190928217508,0.8000018321035747,2.0,evolved,0.985065836867471
2.046337312190349,1.9000168056305775,2.0,evolved,0.9640118950481005
1.7332571984263303,0.8999999999999999,2.0,evolved,0.9916173592198352
1.8615497596163433,0.9000936783716228,2.0,evolved,0.9885548357369806
1.3673211515728894,2.1000017179080217,2.0,evolved,0.9835065903796166
1.57095636761076,1.5999794397538405,2.0,evolved,0.983494177935527
1.8609042465149352,0.9000021936700102,2.0,evolved,0.9885719531393001
1.7175117624334657,0.9,2.0,evolved,0.9920204846946366
1.7591544685473246,0.900000150806559,2.0,evolved,0.9909734444553518
1.811567346191039,0.9000000018616388,2.0,evolved,0.9897143507889273
1.8113674350069693,0.9001507789906719,2.0,evolved,0.989715124479351
1.7039683338063625,0.9000118098927803,2.0,evolved,0.9923720667416015
1.9333870884589792,0.9000005414134689,2.0,evolved,0.9869481546037409
1.3609618856611072,2.8999986331750067,2.0,evolved,0.9761102993922455
1.8463990977976228,1.200002161824146,2.0,evolved,0.981886428537876
1.8930590899833448,0.6000200666020736,2.0,evolved,0.9961298732140734
2.223248375338388,0.5000496777074892,2.0,evolved,0.9931451596446764
1.798241175591058,0.9000007671597908,2.0,evolved,0.9900293279182291
1.6835891425324032,0.9000010738583224,2.0,evolved,0.9929081654911102
1.8439176609788728,1.2000001699193137,2.0,evolved,0.9819538353053043
2.0117374195855424,0.8000649088633026,2.0,evolved,0.9880612267523441
1.4854639700064274,1.7999817588503348,2.0,evolved,0.9832807017409015
1.9708573736525188,0.6000002113130962,2.0,evolved,0.9946198595489726
1.884217942051777,0.9000037462280157,2.0,evolved,0.9880430887802015
2.2464346766307304,0.8000018114241534,2.0,evolved,0.9837207747949666
1.9805930247960049,0.800000019072018,2.0,evolved,0.9887041091241532
1.8095457766346632,0.6000001621820454,2.0,evolved,0.9978487256637113
1.271470594073114,3.2998790957602773,2.0,evolved,0.9762519523421546
1.866438454724658,0.600000008949475,2.0,evolved,0.99667753991295
1.944946676261192,0.8999996930963473,2.0,evolved,0.9866950662248923
2.1549862164457,0.5000210050835721,2.0,evolved,0.9943360032180786
1.3574119317924265,1.3000170347369366,2.0,evolved,0.9945000136336605
1.146424879819075,9.199653350447615,2.0,evolved,0.9600660107144886
1.9225379413891168,0.900005464533838,2.0,evolved,0.987187696823903
1.871727048750572,0.5999969372106897,2.0,evolved,0.996569673830172
1.7737652059407978,0.9000003429667925,2.0,evolved,0.9906164620331219
1.9709177865656895,0.9000018368187874,2.0,evolved,0.9861293403425209
1.9213325843775193,0.600000000714543,2.0,evolved,0.995548439653635
1.7574673852390088,0.9000276787331485,2.0,evolved,0.9910140995074059
2.3679872512978313,0.4000031791985949,2.0,evolved,0.9942830098194928
1.238396045698833,2.400008145293832,4.0,evolved,0.9845205075503835
1.4576789970744186,2.9000002074501023,4.0,evolved,0.9727563622543748
0.9709509924543576,6.899992233845188,4.0,evolved,0.9707672799879249
1.3433031400835471,2.9000000424477155,4.0,evolved,0.9767226142317628
1.4747412258109112,1.6000065837862667,4.0,evolved,0.9865082856880681
1.482005745311501,1.3000586450854372,4.0,evolved,0.9906706150235675
1.0175797497857113,6.141891665032717,4.0,evolved,0.9719001175307708
1.4336356972592217,1.6000509946816994,4.0,evolved,0.9877430142995958
1.5709490120676688,1.300000218797818,4.0,evolved,0.9879661150077171
0.9709505535415291,3.3000000106873166,4.0,evolved,0.9865659732040719
1.4340812803851142,1.6000097924558925,4.0,evolved,0.9877305297584628
1.0190418807530923,3.034031442057555,4.0,evolved,0.9867947588405837
1.5190913914376551,1.0000000023116102,4.0,evolved,0.9951917460161023
0.970948706465832,2.500001329056431,4.0,evolved,0.9924617734851047
0.8951604205420676,2.500000000141873,4.0,evolved,0.995006287798689
1.567922830989151,1.300039764485439,4.0,evolved,0.9880568074373953
1.5219275630594398,1.30000111009607,4.0,evolved,0.9894547627594925
0.9708710324021396,4.500022174493561,4.0,evolved,0.980301703742493
0.7202938878760565,9.300639838471223,4.0,evolved,0.9749171379239449
0.9145594887602396,2.5000001897881488,4.0,evolved,0.9943532692826333
1.494677129661135,1.6000351348230235,4.0,evolved,0.9858957781310782
0.9999999999728582,2.000000000003526,4.0,evolved,0.9967431687627067
1.5636173097236128,1.263635670034518,4.0,evolved,0.9888225331128135
0.8966357737511546,2.5000011652633916,4.0,evolved,0.9949566528604454
1.3681562331569337,1.3000000000003027,4.0,evolved,0.994169410709212
0.896435709691064,2.500007845526234,4.0,evolved,0.994963323471185
1.8742967186991992,1.200025315632577,4.0,evolved,0.9811178881511753
1.485011309696732,1.6000381405947417,4.0,evolved,0.986193444680875
0.8340124049296169,3.3000000000041534,4.0,evolved,0.9912661504196392
0.7219176780776055,9.299904067294648,4.0,evolved,0.9748605108361006
1.5591432326804893,1.3000141483379848,4.0,evolved,0.9883220552692052
0.8926668820385344,2.5000033764360747,4.0,evolved,0.9950900439634964
0.9999992711690008,2.00000019102563,4.0,evolved,0.9967431907613367
1.8418554507938216,0.9000010136940354,4.0,evolved,0.9890095513648258
1.2935669969891208,3.600217765381198,4.0,evolved,0.9737287125874522
0.9559054394889536,3.29998404964626,4.0,evolved,0.9870825230445514
0.9663828470482207,4.497661358124904,4.0,evolved,0.9804677979327902
1.360963241131989,5.300000220708641,4.0,evolved,0.9633052858261087
1.000000814390016,5.999987997836476,4.0,evolved,0.9730482908877779
0.8289265205546346,6.100009051154329,4.0,evolved,0.9785949633084964
1.5708957215283124,1.3000116613029349,4.0,evolved,0.98796751614384
0.7218808432607382,20.50000681426692,4.0,evolved,0.8583406358535186
1.513603069990037,1.3036780392986889,4.0,evolved,0.9896464172592654
0.9709306097004268,3.700003213671004,4.0,evolved,0.9842674250749516
0.999999618152327,6.000000185771443,4.0,evolved,0.9730482855201636
0.9999828634860553,4.499916719309268,4.0,evolved,0.9792969624445546
0.9062910446707408,3.3000000007978025,4.0,evolved,0.9887854042695756
1.863823415831112,0.9003958479571135,4.0,evolved,0.9884952782507163
1.432927124642922,2.1000002865196588,4.0,evolved,0.9813465568871658
1.0103406308471206,6.145438570696395,4.0,evolved,0.9721373860535591
1.4854974050713148,1.3000015476923568,4.0,evolved,0.9905653235078533
1.5367547529152366,1.3000318941831692,4.0,evolved,0.9890022493854118
0.9709532771135568,3.2999828570632648,4.0,evolved,0.986565981003107
1.000000077043465,1.9999998791458955,4.0,evolved,0.9967431675440209
0.8812934053435431,5.79996171136231,4.0,evolved,0.9779208105420473
0.9647715264070462,4.500015223306964,4.0,evolved,0.9805123051182199
1.4291424873913865,2.1210552764691624,4.0,evolved,0.981230547927141
1.447236898301289,1.300000000000027,4.0,evolved,0.9917320840106815
1.358443156551075,1.305370752597737,4.0,evolved,0.9943812873081895
0.9710689793369562,3.3080659362647635,4.0,evolved,0.9865132448061789
0.9144898354710636,4.499998795160293,4.0,evolved,0.9822486208870996
1.5214384195512154,1.3000051760431872,4.0,evolved,0.9894695567432106
1.5219262489433998,1.3000002536286277,4.0,evolved,0.989454817307366
0.7124426853652688,14.100000842057126,4.0,evolved,0.9751769915340124
0.968856089572138,3.3000008772946674,4.0,evolved,0.9866379013173497
1.4565199313013668,2.1000009689989785,4.0,evolved,0.9805697514213556
0.9999913446954518,6.0000022981963115,4.0,evolved,0.973048563995757
1.3708429190504,5.700007977161451,4.0,evolved,0.9613406346378643
7.489064094201581e-06,28.49947137886186,4.0,evolved,0.5817970916908816
0.8812824944093753,5.7999961829013325,4.0,evolved,0.9779210556663507
1.517026878512795,1.3018996565130665,4.0,evolved,0.9895720064586114
1.3532259093435783,2.819258042984745,4.0,evolved,0.976807616321873
0.9709456593270708,3.3000017768442893,4.0,evolved,0.9865661308702641
1.4498616761650989,21.97742541305503,4.0,evolved,0.8025275765081836
0.9709408881557304,2.5000105558821355,4.0,evolved,0.992461950641896
0.9804370335968428,4.499985573741474,4.0,evolved,0.9799715506047613
0.7218755724879014,14.10000299933725,4.0,evolved,0.9748482387492714
1.4120398665637794,2.10000159608898,4.0,evolved,0.9820342543558667
0.9999857993740492,6.000006942842704,4.0,evolved,0.9730487382438437
0.6950492649759328,14.10001114934941,4.0,evolved,0.9757831832602765
0.9709059554606414,3.700007748822842,4.0,evolved,0.9842682477255575
0.8920129302948236,4.500001722334452,4.0,evolved,0.983024773042922
0.939149329583196,2.5198429069474813,4.0,evolved,0.9933460935016629
0.7219350599413499,9.299860514981765,4.0,evolved,0.974859902148768
1.3580110559796443,4.890389537361475,4.0,evolved,0.9651635154605454
1.4809965294361271,2.9000291873311475,4.0,evolved,0.9719476420280698
0.7210767885332845,6.100000025186589,4.0,evolved,0.9823313048101703
6.113602437185506e-06,28.499614204626095,4.0,evolved,0.5817921139591321
0.4859347055319558,20.439401318001032,4.0,evolved,0.8616642755122343
1.0000000252862322,3.00000014006796,4.0,evolved,0.9877885888377462
0.9709385231570452,2.500003387903859,4.0,evolved,0.9924620965335881
0.6905681404079878,6.099999999999997,4.0,evolved,0.9833882438543754
1.4567474936778302,2.4539383013524447,4.0,evolved,0.9766959662309961
1.4578379156129078,1.6000167587888394,4.0,evolved,0.9870205222291404
0.6975449296177194,14.100008551632406,4.0,evolved,0.9756962048728629
0.9709501723108334,2.5000000979838943,4.0,evolved,0.9924617356452444
1.4120240457134905,1.3000000001525869,4.0,evolved,0.9928173497471325
1.3726048484311035,1.300000000677625,4.0,evolved,0.9940321762443041
0.8438240846032312,3.3000129976045325,4.0,evolved,0.9909293976249385
1.467642634475843,2.1000007267584833,4.0,evolved,0.980203534773207
0.8922263346031025,2.500000000804248,8.0,evolved,0.9951048673937029
0.9989254763283166,6.0009660490425745,8.0,evolved,0.973081807118885
0.9032482796998432,4.500000016041341,8.0,evolved,0.9826368715090767
0.954829393234506,4.500371945606189,8.0,evolved,0.9808539893627128
0.7090715752973704,9.310226188536198,8.0,evolved,0.9753082148042567
1.366109340317223e-06,10.499997422008784,8.0,evolved,0.9999730016085511
0.9124656237919472,4.500039319405419,8.0,evolved,0.9823183329925558
4.130971568372388e-06,28.499915309037505,8.0,evolved,0.5817816199351684
0.9994206862773596,6.000416973861459,8.0,evolved,0.9730667336065857
3.029817050581585e-07,28.499983609947964,8.0,evolved,0.581779239527049
0.9956988869502564,2.0062075140209883,8.0,evolved,0.996813953232117
