rate,distortion,round
0.007817062486192778,66.63655321207733,0
0.08841373237033345,63.632469112847076,1
0.683609671216393,56.5111861599383,2
1.8770615680567746,46.20607438906439,3
2.68422612463352,39.10324944173394,4
3.0124032576065884,36.28945705486817,5
3.1368450248706083,35.493145171091975,6
3.1803279729567904,35.31190231431865,7
3.1951212457073304,35.242315201464514,8
3.2002068577887504,35.20530256408796,9
3.2021284721275727,35.1684640801949,10
3.203033501888005,35.153026334529244,11
3.2034332866825235,35.14916083836237,12
3.203456043247972,35.14904197075275,13
