rate,distortion
1.674496319988494,23.45408562175478
1.659640993397569,5.101567951810058
1.7800636545460176,18.18244295341595
1.7607912081056343,16.846589476198755
1.3486610648443635,7.30668935873006
1.6905681339525485,4.540053353399259
1.3718296830137193,13.504921202372314
1.6097590210038462,20.38315289847828
1.7402119492309192,8.109339581770113
1.6998784973115795,7.101852897409525
2.6421104961405293,23.59008270657804
2.5210485292105025,11.820429852489852
2.6877196896152395,13.133567205078993
2.518314480136502,19.97584140196492
2.622365213516833,12.633658083087374
2.501864248546803,17.447632968326705
2.658341370925466,20.372508745517468
2.628878117068464,14.201938453925024
2.612558953710547,27.40559476697796
2.6997445211685314,9.496657404997075
2.1480172362016496,10.851137905055904
2.0508103709174037,30.03280070711267
2.2146452065833433,8.972522623307942
2.251675200235762,18.49099089798741
2.2582773485602203,12.643932496531052
2.1218196701515186,16.23508006434259
2.1855049562114752,22.142025405085676
2.1547590987363643,12.94442581151927
2.3210570143430704,17.019498859166543
2.111903852178063,24.07276733764773
2.577247489753812,20.837615485063093
2.5303331484905702,17.232232642965187
2.574705664178984,21.79307153684874
2.5896527020132436,20.64036419520616
2.4948496943222116,28.00220741684015
2.6344889430430105,17.458948063990302
2.6115538456274807,19.879656399465777
2.6114235656928684,26.61685065414173
2.6508927748363424,15.967200599878211
2.591697991420505,11.828964284176847
1.9340381206458046,24.746567418012095
1.8595202057812692,12.269118152651833
1.9415464120434391,15.581329825646037
1.9253576967113508,24.819710007890748
1.9045307135879188,12.632602083270555
1.7660672321750353,19.134126573527087
1.8961568648644755,11.037491308119295
1.7820354073042246,17.176141163014606
1.8234642795696292,19.046838415142318
1.8014631949733353,14.272161713713013
1.8800350304401228,30.226474902046178
1.9996778118676088,10.526132006448094
2.1363890042378957,5.503682098319105
1.7941745672829486,19.318526517810383
1.9758005638687148,18.34678116927643
1.9153298192684067,18.047618425131134
2.0369295180250004,32.897141709334036
1.978642271277681,28.66615739832814
1.8803420943363873,5.193478250289377
2.1566812854724517,9.3897824823296
1.9558896294097332,18.219800833067676
1.8390408430138567,23.15850509359171
2.0405899857757213,26.856522466507315
2.1210353455749003,7.113152497177813
2.0626035911065124,16.842567216843193
1.9505001359360588,17.670116923636087
2.2046179360622453,18.002304874316987
2.041361014645574,15.68237769570815
1.9617224740397345,11.18688212641961
2.213509898721812,15.293092232902126
1.3329567365983443,19.012408118780563
1.704822928374928,15.155517374381521
1.6270401937044667,15.45021209468591
1.9190406342537454,12.144748809720303
1.626014063438224,27.624215055440914
1.3871301620956134,15.108070879011903
1.3293568745943123,18.360364595908703
1.6377828597186044,16.620907570913467
1.61104745276665,22.48717317820639
1.8339317411894749,12.557439595034033
1.9845693448089357,8.901010045828603
2.148337944882499,17.735155256476148
2.069021362898212,19.46929869314015
2.121913290315983,14.40298365270496
2.253033412281785,15.248911963481929
2.2724775594515974,17.00595039834434
2.0697693492868856,11.540993184607395
2.3348449885511116,7.748125011263005
2.2521297590060128,21.481677779999966
2.0761339614645955,13.80814918529128
2.4564787793238403,17.06497246706254
2.4698666528243205,3.168969797119081
2.5081964182631284,14.702377799522642
2.432865862170103,16.418993279157085
2.5182277418054055,10.665045556588083
2.352324738575607,22.23677158504201
2.495437215092982,12.550781847229945
2.6523201304386723,25.366885727971116
2.441641886541764,5.90864398756022
2.3983039105012933,18.14919362926747
2.2695227519317465,25.605888982425448
2.089404790765456,17.615821227673198
2.3301359266056734,18.547798531693434
2.3082424653828815,23.397958414233123
2.0947955301505585,26.395302683820894
2.291293195739195,24.547624080990484
2.1516351824773645,18.59271547882907
2.2001539667051206,23.773251930842843
2.230840277735383,16.426841979121455
2.2912161352632348,10.40704931416329
2.3152763114796984,14.861544696163365
2.32865059692143,25.452673503570498
2.5171943064229074,12.768001152940371
2.318519259023015,12.931594249896625
2.3714453001583036,13.527223667796045
2.4093730444530466,20.07929764018953
2.4495505916815348,5.760954133484625
2.576194260195874,17.45984762184043
2.4050287626395983,20.820015423580884
2.369114227353257,23.949255346740827
