rate,distortion,round,beta,alpha
5.643856189774726,0.0,125,1000.0,0.0
5.643856189774726,0.0,126,1000.0,0.0
5.643856189774726,0.0,127,1000.0,0.0
5.643856189774726,0.0,128,1000.0,0.0
5.643856189774726,0.0,129,1000.0,0.0
5.643856189774726,0.0,130,1000.0,0.0
5.643856189774726,0.0,131,1000.0,0.0
5.643856189774726,0.0,132,1000.0,0.0
5.643856189774726,0.0,133,1000.0,0.0
5.643856189774726,0.0,134,1000.0,0.0
5.643856189774726,0.0,135,1000.0,0.0
5.643856189774726,0.0,136,1000.0,0.0
5.643856189774726,0.0,137,1000.0,0.0
5.643856189774726,0.0,138,1000.0,0.0
5.643856189774726,0.0,139,1000.0,0.0
5.643856189774726,0.0,140,1000.0,0.0
5.643856189774726,0.0,141,1000.0,0.0
5.643856189774726,0.0,142,1000.0,0.0
5.643856189774726,0.0,143,1000.0,0.0
5.643856189774726,0.0,144,1000.0,0.0
5.643856189774726,0.0,145,1000.0,0.0
5.643856189774726,0.0,146,1000.0,0.0
5.643856189774726,0.0,147,1000.0,0.0
5.643856189774726,0.0,148,1000.0,0.0
5.643856189774726,0.0,149,1000.0,0.0
5.643856189774726,0.0,150,1000.0,0.0
5.643856189774726,0.0,151,1000.0,0.0
5.643856189774726,0.0,152,1000.0,0.0
5.643856189774726,0.0,153,1000.0,0.0
5.643856189774726,0.0,154,1000.0,0.0
5.643856189774726,0.0,155,1000.0,0.0
5.643856189774726,0.0,156,1000.0,0.0
5.643856189774726,0.0,157,1000.0,0.0
5.643856189774726,0.0,158,1000.0,0.0
5.643856189774726,0.0,159,1000.0,0.0
5.643856189774726,0.0,160,1000.0,0.0
5.643856189774726,0.0,161,1000.0,0.0
5.643856189774726,0.0,162,1000.0,0.0
5.643856189774726,0.0,163,1000.0,0.0
5.643856189774726,0.0,164,1000.0,0.0
5.643856189774726,0.0,165,1000.0,0.0
5.643856189774726,0.0,166,1000.0,0.0
5.643856189774726,0.0,167,1000.0,0.0
5.643856189774726,0.0,168,1000.0,0.0
5.643856189774726,0.0,169,1000.0,0.0
5.643856189774726,0.0,170,1000.0,0.0
5.643856189774726,0.0,171,1000.0,0.0
5.643856189774726,0.0,172,1000.0,0.0
5.643856189774726,0.0,173,1000.0,0.0
5.643856189774726,0.0,174,1000.0,0.0
5.643856189774726,0.0,175,1000.0,0.0
5.643856189774726,0.0,176,1000.0,0.0
5.643856189774726,0.0,177,1000.0,0.0
5.643856189774726,0.0,178,1000.0,0.0
5.643856189774726,0.0,179,1000.0,0.0
5.643856189774726,0.0,180,1000.0,0.0
5.643856189774726,0.0,181,1000.0,0.0
5.643856189774726,0.0,182,1000.0,0.0
5.643856189774726,0.0,183,1000.0,0.0
5.643856189774726,0.0,184,1000.0,0.0
5.643856189774726,0.0,185,1000.0,0.0
5.643856189774726,0.0,186,1000.0,0.0
5.643856189774726,0.0,187,1000.0,0.0
5.643856189774726,0.0,188,1000.0,0.0
5.643856189774726,0.0,189,1000.0,0.0
5.643856189774726,0.0,190,1000.0,0.0
5.643856189774726,0.0,191,1000.0,0.0
5.643856189774726,0.0,192,1000.0,0.0
5.643856189774726,0.0,193,1000.0,0.0
5.643856189774726,0.0,194,1000.0,0.0
5.643856189774726,0.0,195,1000.0,0.0
5.643856189774726,0.0,196,1000.0,0.0
5.643856189774726,0.0,197,1000.0,0.0
5.643856189774726,0.0,198,1000.0,0.0
5.643856189774726,0.0,199,1000.0,0.0
4.125258482421611,0.4902706227655165,0,1.0,1.0
4.124481951943461,0.4906286729872491,1,1.0,1.0
4.123829052235369,0.4909518682093409,2,1.0,1.0
4.123256944677333,0.49124883743101394,3,1.0,1.0
4.122745338744,0.49152398415666265,4,1.0,1.0
4.122282554648118,0.49177988094887626,5,1.0,1.0
4.121860887012584,0.4920183179058148,6,1.0,1.0
4.121474734019727,0.4922407296102919,7,1.0,1.0
4.12111974009929,0.4924483687071065,8,1.0,1.0
4.120792362842309,0.4926423752692756,9,1.0,1.0
4.120489634833706,0.4928238034315991,10,1.0,1.0
4.120209021797472,0.4929936311875556,11,1.0,1.0
4.119948331432338,0.493152764260272,12,1.0,1.0
4.119705650582208,0.4933020384900921,13,1.0,1.0
4.119479299239341,0.4934422223754198,14,1.0,1.0
4.119267795189746,0.49357402021295393,15,1.0,1.0
4.119069825815199,0.4936980758119584,16,1.0,1.0
4.118884224993309,0.493814976602276,17,1.0,1.0
4.118709953815523,0.4939252579343228,18,1.0,1.0
4.118546084282633,0.49402940739824147,19,1.0,1.0
4.118391785395055,0.49412786903201716,20,1.0,1.0
4.11824631121298,0.49422104732942573,21,1.0,1.0
4.118108990562487,0.4943093109928284,22,1.0,1.0
4.11797921813204,0.49439299640202716,23,1.0,1.0
4.117856446752144,0.49447241078938975,24,1.0,1.0
4.117740180686949,0.4945478351245537,25,1.0,1.0
4.117629969794342,0.4946195267205652,26,1.0,1.0
4.117525404433371,0.4946877215784784,27,1.0,1.0
4.11742611101592,0.49475263649019463,28,1.0,1.0
4.117331748114628,0.4948144709203969,29,1.0,1.0
4.117242003051798,0.494873408688378,30,1.0,1.0
4.1171565889046455,0.49492961946979325,31,1.0,1.0
4.117075241871458,0.49498326013716065,32,1.0,1.0
4.116997718950934,0.49503447595649447,33,1.0,1.0
4.116923795893744,0.49508340165593306,34,1.0,1.0
4.1168532653909224,0.49513016238068747,35,1.0,1.0
4.116785935468663,0.4951748745471617,36,1.0,1.0
4.11672162806326,0.4952176466077097,37,1.0,1.0
4.116660177753489,0.49525857973621484,38,1.0,1.0
4.116601430630826,0.495297768443512,39,1.0,1.0
4.116545243290586,0.49533530113062485,40,1.0,1.0
4.1164914819291845,0.49537126058685216,41,1.0,1.0
4.1164400215349,0.49540572443889985,42,1.0,1.0
4.1163907451609445,0.4954387655565222,43,1.0,1.0
4.116343543271297,0.49547045241947746,44,1.0,1.0
4.11629831315087,0.4955008494500342,45,1.0,1.0
4.11625495837268,0.49553001731475804,46,1.0,1.0
4.116213388315691,0.4955580131988677,47,1.0,1.0
4.1161735177276295,0.49558489105606013,48,1.0,1.0
4.116135266327982,0.49561070183636713,49,1.0,1.0
4.116098558446794,0.49563549369430493,50,1.0,1.0
4.1160633226955055,0.4956593121793208,51,1.0,1.0
4.116029491666487,0.4956822004103104,52,1.0,1.0
4.115997001658337,0.495704199235779,53,1.0,1.0
4.115965792424353,0.4957253473810449,54,1.0,1.0
4.115935806941826,0.4957456815837279,55,1.0,1.0
4.115906991200172,0.49576523671863043,56,1.0,1.0
4.115879294006058,0.4957840459129992,57,1.0,1.0
4.115852666803908,0.49580214065304945,58,1.0,1.0
4.115827063510359,0.4958195508825427,59,1.0,1.0
4.115802440361353,0.4958363050941241,60,1.0,1.0
4.115778755770789,0.49585243041405486,61,1.0,1.0
4.115755970199613,0.4958679526809117,62,1.0,1.0
4.115734046034477,0.4958828965187652,63,1.0,1.0
4.1157129474751475,0.49589728540530115,64,1.0,1.0
4.115692640429868,0.4959111417353032,65,1.0,1.0
4.115673092418046,0.49592448687987445,66,1.0,1.0
4.115654272479642,0.4959373412417396,67,1.0,1.0
4.115636151090708,0.4959497243069397,68,1.0,1.0
4.115618700084584,0.4959616546931988,69,1.0,1.0
4.115601892578293,0.49597315019522104,70,1.0,1.0
4.1155857029037435,0.4959842278271489,71,1.0,1.0
4.115570106543348,0.49599490386239764,72,1.0,1.0
4.1155550800697345,0.4960051938710574,73,1.0,1.0
4.115540601089222,0.49601511275504184,74,1.0,1.0
4.11552664818881,0.4960246747811453,75,1.0,1.0
4.115513200886404,0.49603389361215594,76,1.0,1.0
4.115500239584026,0.4960427823361621,77,1.0,1.0
4.115487745523839,0.4960513534941768,78,1.0,1.0
4.115475700746755,0.49605961910619467,79,1.0,1.0
4.115464088053441,0.4960675906957878,80,1.0,1.0
4.115452890967596,0.4960752793133374,81,1.0,1.0
4.115442093701285,0.49608269555799167,82,1.0,1.0
4.115431681122257,0.4960898495984314,83,1.0,1.0
4.115421638723059,0.49609675119252233,84,1.0,1.0
4.11541195259186,0.4961034097059221,85,1.0,1.0
4.115402609384871,0.4961098341297102,86,1.0,1.0
4.115393596300237,0.4961160330970986,87,1.0,1.0
4.115384901053341,0.4961220148992833,88,1.0,1.0
4.1153765118533965,0.49612778750048503,89,1.0,1.0
4.115368417381285,0.4961333585522301,90,1.0,1.0
4.115360606768512,0.49613873540691616,91,1.0,1.0
4.115353069577271,0.4961439251307043,92,1.0,1.0
4.115345795781522,0.4961489345157775,93,1.0,1.0
4.115338775748992,0.4961537700920003,94,1.0,1.0
4.115332000224107,0.4961584381380161,95,1.0,1.0
4.115325460311761,0.4961629446918119,96,1.0,1.0
4.1153191474618716,0.49616729556078004,97,1.0,1.0
4.11531305345469,0.496171496331307,98,1.0,1.0
4.1153071703868385,0.4961755523779122,99,1.0,1.0
4.115301490657979,0.4961794688719626,100,1.0,1.0
4.1152960069581574,0.49618325078998693,101,1.0,1.0
4.115290712255714,0.49618690292160783,102,1.0,1.0
4.115285599785765,0.49619042987711565,103,1.0,1.0
4.115280663039227,0.49619383609469925,104,1.0,1.0
4.115275895752342,0.4961971258473538,105,1.0,1.0
4.115271291896683,0.4962003032494814,106,1.0,1.0
4.115266845669604,0.4962033722631993,107,1.0,1.0
4.11526255148513,0.4962063367043726,108,1.0,1.0
4.115258403965264,0.49620920024838233,109,1.0,1.0
4.1152543979316585,0.4962119664356442,110,1.0,1.0
4.115250528397672,0.49621463867688975,111,1.0,1.0
4.115246790560757,0.4962172202582208,112,1.0,1.0
4.11524317979522,0.49621971434594847,113,1.0,1.0
4.115239691645234,0.49622212399122834,114,1.0,1.0
4.115236321818211,0.4962244521344986,115,1.0,1.0
4.115233066178419,0.49622670160973426,116,1.0,1.0
4.115229920740896,0.49622887514852204,117,1.0,1.0
4.1152268816656115,0.49623097538396815,118,1.0,1.0
4.115223945251865,0.4962330048544434,119,1.0,1.0
4.115221107932932,0.49623496600717537,120,1.0,1.0
4.115218366270948,0.4962368612016933,121,1.0,1.0
4.115215716951965,0.49623869271313326,122,1.0,1.0
4.115213156781243,0.49624046273540917,123,1.0,1.0
4.115210682678727,0.4962421733842561,124,1.0,1.0
4.115208291674715,0.4962438267001515,125,1.0,1.0
4.115205980905685,0.4962454246511191,126,1.0,1.0
4.1152037476103125,0.4962469691354224,127,1.0,1.0
4.115201589125635,0.4962484619841498,128,1.0,1.0
4.115199502883371,0.4962499049636991,129,1.0,1.0
4.1151974864064,0.49625129977816285,130,1.0,1.0
4.115195537305363,0.4962526480716216,131,1.0,1.0
4.1151936532754085,0.49625395143034623,132,1.0,1.0
4.115191832093078,0.49625521138491574,133,1.0,1.0
4.115190071613288,0.4962564294122523,134,1.0,1.0
4.115188369766452,0.4962576069375768,135,1.0,1.0
4.115186724555711,0.49625874533629166,136,1.0,1.0
4.115185134054264,0.496259845935788,137,1.0,1.0
4.11518359640281,0.4962609100171862,138,1.0,1.0
4.115182109807085,0.49626193881700836,139,1.0,1.0
4.115180672535498,0.49626293352878903,140,1.0,1.0
4.115179282916854,0.4962638953046223,141,1.0,1.0
4.115177939338162,0.4962648252566522,142,1.0,1.0
4.115176640242538,0.4962657244585067,143,1.0,1.0
4.115175384127175,0.4962665939466772,144,1.0,1.0
4.11517416954139,0.4962674347218462,145,1.0,1.0
4.1151729950847695,0.49626824775016576,146,1.0,1.0
4.115171859405336,0.4962690339644882,147,1.0,1.0
4.115170761197848,0.4962697942655508,148,1.0,1.0
4.115169699202095,0.4962705295231159,149,1.0,1.0
4.115168672201317,0.49627124057707017,150,1.0,1.0
4.115167679020647,0.496271928238482,151,1.0,1.0
4.115166718525612,0.49627259329062007,152,1.0,1.0
4.115165789620718,0.49627323648993527,153,1.0,1.0
4.1151648912480505,0.49627385856700534,154,1.0,1.0
4.115164022385956,0.49627446022744587,155,1.0,1.0
4.115163182047755,0.4962750421527874,156,1.0,1.0
4.115162369280512,0.49627560500132095,157,1.0,1.0
4.115161583163841,0.4962761494089122,158,1.0,1.0
4.115160822808768,0.4962766759897867,159,1.0,1.0
4.1151600873566245,0.49627718533728615,160,1.0,1.0
4.115159375977985,0.49627767802459755,161,1.0,1.0
4.115158687871636,0.49627815460545543,162,1.0,1.0
4.1151580222636035,0.49627861561482006,163,1.0,1.0
4.115157378406192,0.4962790615695294,164,1.0,1.0
4.115156755577061,0.4962794929689293,165,1.0,1.0
4.115156153078367,0.49627991029547985,166,1.0,1.0
4.115155570235878,0.496280314015341,167,1.0,1.0
4.115155006398181,0.49628070457893625,168,1.0,1.0
4.11515446093588,0.49628108242149704,169,1.0,1.0
4.115153933240819,0.4962814479635872,170,1.0,1.0
4.115153422725376,0.496281801611609,171,1.0,1.0
4.115152928821725,0.4962821437582911,172,1.0,1.0
4.115152450981172,0.4962824747831593,173,1.0,1.0
4.115151988673481,0.4962827950529903,174,1.0,1.0
4.115151541386247,0.4962831049222496,175,1.0,1.0
4.115151108624282,0.4962834047335146,176,1.0,1.0
4.115150689909017,0.4962836948178808,177,1.0,1.0
4.115150284777934,0.4962839754953565,178,1.0,1.0
4.115149892784025,0.49628424707524066,179,1.0,1.0
4.11514951349524,0.49628450985649025,180,1.0,1.0
4.115149146493991,0.49628476412807226,181,1.0,1.0
4.1151487913766545,0.49628501016930493,182,1.0,1.0
4.115148447753095,0.4962852482501869,183,1.0,1.0
4.115148115246195,0.4962854786317139,184,1.0,1.0
4.115147793491428,0.49628570156618557,185,1.0,1.0
4.115147482136413,0.49628591729750066,186,1.0,1.0
4.115147180840513,0.49628612606144223,187,1.0,1.0
4.115146889274426,0.4962863280859536,188,1.0,1.0
4.1151466071198115,0.49628652359140324,189,1.0,1.0
4.115146334068907,0.49628671279084197,190,1.0,1.0
4.115146069824175,0.4962868958902504,191,1.0,1.0
4.115145814097959,0.4962870730887778,192,1.0,1.0
4.115145566612144,0.49628724457897333,193,1.0,1.0
4.115145327097837,0.49628741054700826,194,1.0,1.0
4.115145095295051,0.4962875711728917,195,1.0,1.0
4.115144870952408,0.4962877266306777,196,1.0,1.0
4.115144653826851,0.4962878770886665,197,1.0,1.0
4.115144443683363,0.4962880227095973,198,1.0,1.0
4.1151442402946845,0.49628816365083606,199,1.0,1.0
3.1531346568544016,1.9428083169011523,0,0.25,2.0
3.150768416013751,1.9450533882980543,1,0.25,2.0
3.148900542861824,1.9468593765294437,2,0.25,2.0
3.14736449037583,1.948328734871119,3,0.25,2.0
3.146075913024328,1.9495316448030091,4,0.25,2.0
3.1449839435322104,1.950516636498185,5,0.25,2.0
3.144054088225488,1.951319756368049,6,0.25,2.0
3.143260901885668,1.95196948563945,7,0.25,2.0
3.14258442824247,1.9524893577832705,8,0.25,2.0
3.1420083154696634,1.9528993968007597,9,0.25,2.0
3.141518754869468,1.9532169377846431,10,0.25,2.0
3.1411038530767303,1.9534571166235133,11,0.25,2.0
3.1407532433765084,1.9536331811116954,12,0.25,2.0
3.1404578327200774,1.9537567065575838,13,0.25,2.0
3.1402096269200452,1.9538377616172327,14,0.25,2.0
3.1400016011736565,1.9538850490885165,15,0.25,2.0
3.1398275969831246,1.9539060343561598,16,0.25,2.0
3.1396822346597375,1.9539070672784926,17,0.25,2.0
3.139560835412315,1.9538934994751627,18,0.25,2.0
3.139459349871501,1.9538697970010193,19,0.25,2.0
3.1393742915544287,1.9538396475332798,20,0.25,2.0
3.1393026746872383,1.9538060609875403,21,0.25,2.0
3.139241956261724,1.9537714626134115,22,0.25,2.0
3.1391899823891123,1.9537377779135563,23,0.25,2.0
3.1391449390466732,1.9537065090659587,24,0.25,2.0
3.1391053072659503,1.9536788028436436,25,0.25,2.0
3.1390698227318694,1.9536555102867894,26,0.25,2.0
3.1390374396772955,1.95363723857815,27,0.25,2.0
3.139007298882527,1.953624395705093,28,0.25,2.0
3.138978699530888,1.9536172285680478,29,0.25,2.0
3.138951074631361,1.9536158552262257,30,0.25,2.0
3.138923969696501,1.9536202919679524,31,0.25,2.0
3.1388970243559218,1.9536304758648309,32,0.25,2.0
3.1388699565892004,1.9536462834246733,33,0.25,2.0
3.138842549274795,1.9536675459045143,34,0.25,2.0
3.1388146387699027,1.9536940617871306,35,0.25,2.0
3.138786105258413,1.953725606866152,36,0.25,2.0
3.138756864628311,1.9537619423285222,37,0.25,2.0
3.1387268616643382,1.9538028211704221,38,0.25,2.0
3.1386960643659183,1.953847993234706,39,0.25,2.0
3.1386644592232074,1.9538972091148092,40,0.25,2.0
3.1386320473054674,1.9539502231320467,41,0.25,2.0
3.1385988410352788,1.9540067955600051,42,0.25,2.0
3.1385648615399155,1.9540666942410607,43,0.25,2.0
3.138530136486283,1.954129695715481,44,0.25,2.0
3.1384946983200557,1.9541955859626694,45,0.25,2.0
3.1384585828413023,1.9542641608364595,46,0.25,2.0
3.1384218280593927,1.9543352262615208,47,0.25,2.0
3.1383844732789825,1.954408598245536,48,0.25,2.0
3.1383465583764973,1.9544841027514586,49,0.25,2.0
3.138308123233177,1.9545615754656218,50,0.25,2.0
3.1382692072962506,1.9546408614903668,51,0.25,2.0
3.138229849244638,1.9547218149840597,52,0.25,2.0
3.1381900867394865,1.9548042987665848,53,0.25,2.0
3.138149956243277,1.9548881839045134,54,0.25,2.0
3.1381094928940296,1.9549733492869723,55,0.25,2.0
3.1380687304235018,1.955059681200676,56,0.25,2.0
3.1380277011102855,1.9551470729105134,57,0.25,2.0
3.13798643576029,1.9552354242504146,58,0.25,2.0
3.1379449637085735,1.9553246412279084,59,0.25,2.0
3.137903312837464,1.955414635644712,60,0.25,2.0
3.1378615096070543,1.9555053247348815,61,0.25,2.0
3.137819579094714,1.9555966308213921,62,0.25,2.0
3.1377775450410983,1.95568848099153,63,0.25,2.0
3.1377354299005216,1.9557808067910762,64,0.25,2.0
3.1376932548940424,1.9558735439370016,65,0.25,2.0
3.1376510400640214,1.9559666320481581,66,0.25,2.0
3.137608804329041,1.9560600143933213,67,0.25,2.0
3.1375665655385134,1.9561536376558208,68,0.25,2.0
3.137524340526289,1.9562474517139459,69,0.25,2.0
3.1374821451629558,1.9563414094362683,70,0.25,2.0
3.137439994406371,1.9564354664910169,71,0.25,2.0
3.1373979023503136,1.9565295811686387,72,0.25,2.0
3.137355882271054,1.9566237142167047,73,0.25,2.0
3.1373139466718314,1.9567178286863396,74,0.25,2.0
3.1372721073251313,1.9568118897893862,75,0.25,2.0
3.1372303753128072,1.9569058647655586,76,0.25,2.0
3.1371887610640954,1.9569997227588714,77,0.25,2.0
3.1371472743915287,1.9570934347026787,78,0.25,2.0
3.137105924524864,1.9571869732126883,79,0.25,2.0
3.1370647201430444,1.9572803124873683,80,0.25,2.0
3.137023669404373,1.9573734282152,81,0.25,2.0
3.1369827799748506,1.9574662974882573,82,0.25,2.0
3.136942059054938,1.9575588987216508,83,0.25,2.0
3.136901513404643,1.95765121157839,84,0.25,2.0
3.1368611493672027,1.9577432168992597,85,0.25,2.0
3.1368209728913143,1.957834896637337,86,0.25,2.0
3.136780989552051,1.9579262337967958,87,0.25,2.0
3.1367412045705585,1.9580172123756912,88,0.25,2.0
3.1367016228325753,1.9581078173124136,89,0.25,2.0
3.1366622489058784,1.9581980344355536,90,0.25,2.0
3.1366230870566802,1.9582878504169199,91,0.25,2.0
3.1365841412651108,1.958377252727483,92,0.25,2.0
3.1365454152397714,1.9584662295960282,93,0.25,2.0
3.136506912431461,1.9585547699703303,94,0.25,2.0
3.13646863604615,1.9586428634806583,95,0.25,2.0
3.136430589057186,1.9587305004054567,96,0.25,2.0
3.136392774216823,1.9588176716390402,97,0.25,2.0
3.136355194067132,1.9589043686611658,98,0.25,2.0
3.1363178509502703,1.9589905835083545,99,0.25,2.0
3.1362807470182474,1.9590763087468361,100,0.25,2.0
3.1362438842421003,1.9591615374470142,101,0.25,2.0
3.136207264420637,1.9592462631593432,102,0.25,2.0
3.1361708891886746,1.9593304798915283,103,0.25,2.0
3.136134760024868,1.9594141820869568,104,0.25,2.0
3.136098878259123,1.9594973646042868,105,0.25,2.0
3.1360632450796313,1.959580022698108,106,0.25,2.0
3.136027861539546,1.9596621520006208,107,0.25,2.0
3.13599272856332,1.9597437485042544,108,0.25,2.0
3.1359578469527385,1.9598248085451782,109,0.25,2.0
3.135923217392632,1.959905328787643,110,0.25,2.0
3.1358888404563388,1.9599853062091028,111,0.25,2.0
3.1358547166108632,1.9600647380860763,112,0.25,2.0
3.1358208462218364,1.960143621980694,113,0.25,2.0
3.135787229558197,1.9602219557278984,114,0.25,2.0
3.1357538667966587,1.9602997374232567,115,0.25,2.0
3.135720758026018,1.9603769654113488,116,0.25,2.0
3.1356879032511795,1.9604536382747024,117,0.25,2.0
3.135655302397076,1.9605297548232374,118,0.25,2.0
3.1356229553123516,1.9606053140842004,119,0.25,2.0
3.135590861772915,1.9606803152925545,120,0.25,2.0
3.1355590214853244,1.9607547578818019,121,0.25,2.0
3.1355274340899886,1.9608286414752187,122,0.25,2.0
3.1354960991643033,1.9609019658774762,123,0.25,2.0
3.135465016225581,1.9609747310666317,124,0.25,2.0
3.135434184733869,1.961046937186466,125,0.25,2.0
3.1354036040946776,1.9611185845391546,126,0.25,2.0
3.135373273661555,1.9611896735782481,127,0.25,2.0
3.135343192738567,1.961260204901956,128,0.25,2.0
3.1353133605826713,1.9613301792467106,129,0.25,2.0
3.1352837764059984,1.9613995974810003,130,0.25,2.0
3.1352544393780235,1.961468460599461,131,0.25,2.0
3.1352253486276753,1.9615367697172084,132,0.25,2.0
3.1351965032453233,1.9616045260644057,133,0.25,2.0
3.1351679022846755,1.9616717309810496,134,0.25,2.0
3.1351395447646837,1.96173838591197,135,0.25,2.0
3.135111429671266,1.9618044924020273,136,0.25,2.0
3.135083555959019,1.9618700520915051,137,0.25,2.0
3.1350559225528425,1.9619350667116835,138,0.25,2.0
3.135028528349504,1.9619995380805875,139,0.25,2.0
3.1350013722191417,1.9620634680989062,140,0.25,2.0
3.1349744530067145,1.962126858746064,141,0.25,2.0
3.1349477695333654,1.9621897120764529,142,0.25,2.0
3.1349213205977815,1.9622520302158066,143,0.25,2.0
