rate,distortion,round
0.008110150682255254,16.56329686663378,0
0.0024758925016166167,15.302632198678117,1
0.019759654360353984,13.537719699463935,2
0.08923055689592967,10.840314719702677,3
0.2078977220315957,8.332658724011855,4
0.30511304968724035,6.973649449185398,5
0.3538721420022255,6.4502151286133165,6
0.3754230530314193,6.251129360647474,7
0.3852988399367856,6.1686650598396495,8
0.39014413211301296,6.13140547334845,9
0.3926925520951367,6.113102479746698,10
0.39412288488861247,6.10323100080858,11
0.39497306690777156,6.097258778982827,12
0.3955012038074684,6.093134433506807,13
0.39583698742942675,6.0898984305562065,14
0.3960488239082561,6.08709219276523,15
0.3961748714495575,6.084493383165747,16
0.39623784015962144,6.081993079623511,17
0.3962522193666726,6.079537468566379,18
0.39622788324222197,6.0770998173198665,19
0.39617193492574687,6.074666981928456,20
0.3960896863455618,6.0722329896223295,21
0.3959852135416641,6.069796062751507,22
0.395861703931281,6.067357271329567,23
0.3957216999681494,6.064919898026233,24
0.395567286481346,6.0624890631414265,25
0.3954002402367774,6.0600714092051895,26
0.3952221473067545,6.057674782039894,27
0.39503448994306184,6.055307909401965,28
0.39483870535846827,6.052980093735415,29
0.39463622071008375,6.050700924734379,30
0.3944284694608049,6.048480002679156,31
0.39421689363844026,6.046326659832565,32
0.3940029351490872,6.04424967669546,33
0.39378801841352856,6.0422570045483965,34
0.3935735267123562,6.040355515623577,35
0.39336077537357667,6.038550802916492,36
0.39315098553527533,6.036847044759123,37
0.3929452621214016,6.035246939173465,38
0.3927445788218476,6.033751703163509,39
0.39254977151560383,6.032361124330371,40
0.3923615399889444,6.031073647912851,41
0.3921804561814553,6.029886483233651,42
0.3920069757831793,6.0287957205224965,43
0.391841449202411,6.027796460568115,44
0.3916841281914101,6.026882970683965,45
0.3915351659827981,6.026048884675837,46
0.3913946113309306,6.025287457904278,47
0.39126239950429725,6.024591872617623,48
0.3911383450388152,6.02395556986342,49
0.39102214134549174,6.02337256979379,50
0.39091337111869634,6.022837736332097,51
0.3908115293906677,6.022346945273886,52
0.39071605852826874,6.021897125471166,53
0.3906263918031141,6.02148615989034,54
0.39054199969080017,6.021112656643608,55
0.3904624313119296,6.020775627168191,56
0.3903873432220492,6.02047413286465,57
0.39031650974901383,6.020206972821076,58
0.39024981315149193,6.019972475967745,59
0.39018721683888585,6.019768431611596,60
0.3901287289024893,6.0195921532749415,61
0.39007436474248003,6.019440637490928,62
0.39002411629363065,6.019310763363728,63
0.3899779321741774,6.019199482506832,64
0.3899357095191949,6.019103965950599,65
0.38989729556488095,6.019021695007578,66
0.3898624957460812,6.018950499321778,67
0.3898310850015581,6.018888554328708,68
0.38980281965971103,6.01883435278791,69
0.38977744820549276,6.018786663311555,70
0.3897547200762368,6.018744485323032,71
0.38973439225409584,6.018707006292235,72
0.3897162338000391,6.018673564216132,73
0.3897000286570238,6.0186436163497286,74
0.38968557710240753,6.018616714033922,75
0.3896726962082475,6.01859248289555,76
0.389661219612889,6.018570607498074,77
0.3896509968430095,6.018550819533712,78
0.38964189236497687,6.018532888758746,79
0.3896337844937479,6.018516616016768,80
0.38962656424765907,6.018501827834862,81
0.38962013420760905,6.018488372199365,82
0.38961440741750897,6.018476115216411,83
0.3896093063477255,6.018464938439037,84
0.38960476193287885,6.018454736700211,85
0.3896007126884813,6.018445416333794,86
0.38959710390647295,6.018436893696518,87
0.3895938869269588,6.0184290939266445,88
0.38959101848189537,6.018421949891192,89
0.3895884601055915,6.0184154012854805,90
0.3895861776066307,6.018409393857202,91
0.38958414059572427,6.018403878733594,92
0.3895823220642611,6.018398811834801,93
0.3895806980085519,6.018394153360046,94
0.38957924709514186,6.018389867335764,95
0.3895779503629333,6.018385921216911,96
0.38957679095823394,6.018382285534123,97
0.3895757538992064,6.018378933580698,98
0.3895748258665268,6.018375841134269,99
0.3895739950174197,6.018372986208862,100
0.3895732508204759,6.018370348833642,101
0.38957258390896926,6.018367910855157,102
0.38957198595062553,6.018365655760384,103
0.38957144953200107,6.018363568518146,104
0.38957096805584374,6.018361635436882,105
0.3895705356499907,6.01835984403692,106
0.3895701470864932,6.018358182935696,107
0.38956979770984157,6.0183566417444885,108
0.3895694833732419,6.018355210975464,109
0.3895692003820537,6.018353881957945,110
0.38956894544359183,6.018352646762884,111
0.3895687156225394,6.018351498134774,112
0.3895685083013798,6.018350429430142,113
0.38956832114525275,6.01834943456202,114
0.3895681520707579,6.018348507949738,115
0.38956799921823365,6.018347644473529,116
0.3895678609271484,6.018346839433451,117
0.38956773571423114,6.0183460885121915,118
0.38956762225404845,6.0183453877413955,119
0.3895675193617403,6.018344733471111,120
0.3895674259776742,6.018344122342124,121
0.3895673411538148,6.018343551260814,122
0.38956726404159925,6.0183430173763774,123
0.3895671938811498,6.018342518060098,124
0.38956712999169296,6.018342050886528,125
0.38956707176302857,6.0183416136163865,126
0.38956701864793963,6.01834120418098,127
0.3895669701554397,6.01834082066804,128
0.38956692584476027,6.018340461308813,129
0.3895668853200003,6.018340124466314,130
0.3895668482253569,6.018339808624596,131
0.3895668142408801,6.018339512378975,132
0.38956678307868814,6.018339234427105,133
0.3895667544795976,6.018338973560833,134
0.38956672821011235,6.018338728658741,135
0.3895667040557453,6.018338498679298,136
0.3895666818312436,6.018338282654775,137
0.3895666613651227,6.0183380796853925,138
0.3895666425024893,6.018337888934142,139
0.38956662510333634,6.018337709622007,140
0.3895666090410222,6.018337541023583,141
0.3895665942009104,6.018337382463028,142
0.38956658047915393,6.018337233310391,143
0.3895665677816084,6.018337092978199,144
0.389566556022859,6.018336960918336,145
0.3895665451253518,6.018336836619183,146
0.38956653501861477,6.018336719602966,147
0.38956652563855504,6.018336609423319,148
0.38956651692684147,6.018336505663053,149
0.38956650886855115,6.018336407984498,150
0.38956650137269727,6.018336315965022,151
0.3895664943955743,6.01833622926371,152
0.38956648789725756,6.018336147561406,153
0.38956648184124393,6.0183360705592035,154
0.3895664761941327,6.018335997977068,155
0.38956647092533564,6.018335929552553,156
0.38956646600681566,6.018335865039614,157
0.3895664614128533,6.018335804207507,158
0.3895664571198359,6.018335746839774,159
0.38956645310606586,6.018335692733289,160
0.38956644935158896,6.018335641697391,161
0.3895664458380425,6.018335593553059,162
0.3895664425485073,6.018335548132163,163
0.38956643946738917,6.018335505276752,164
0.3895664365803004,6.018335464838411,165
0.3895664338739551,6.0183354266776385,166
0.38956643133607843,6.01833539066329,167
0.38956642895531673,6.018335356672041,168
0.38956642672116315,6.018335324587906,169
0.3895664246238894,6.018335294301767,170
0.38956642265447544,6.018335265710953,171
0.3895664208045588,6.01833523871884,172
0.389566419066377,6.01833521323447,173
0.3895664174327192,6.018335189172217,174
0.3895664158968872,6.018335166451447,175
0.3895664144526491,6.018335144996223,176
0.38956641309420686,6.018335124735017,177
0.38956641181616264,6.018335105600439,178
0.3895664106134868,6.018335087528997,179
0.3895664094814902,6.018335070460856,180
0.3895664084158,6.018335054339624,181
0.3895664074268101,6.018335039154536,182
0.38956640649471846,6.018335024808944,183
0.38956640561612677,6.0183350112560055,184
0.38956640478785093,6.0183349984515315,185
0.3895664040069062,6.018334986353835,186
0.38956640327049596,6.0183349749235875,187
0.3895664025872165,6.018334964163089,188
0.38956640194225134,6.018334953994079,189
0.38956640133340903,6.018334944383876,190
0.38956640075862853,6.018334935301625,191
0.3895664002159669,6.01833492671819,192
0.3895663997035996,6.01833491860605,193
0.38956639921980524,6.018334910939221,194
0.3895663987629659,6.018334903693159,195
0.3895663983315563,6.0183348968446815,196
0.3895663979241393,6.018334890371892,197
0.3895663975393622,6.01833488425411,198
0.38956639717594976,6.018334878471799,199
