rate,distortion,round
0.007037022929429426,16.366555940870683,0
5.2843689943848915e-06,15.618351280851817,1
4.619127646302938e-07,15.601525317683501,2
2.4737905205777604e-08,15.607100155639783,3
1.1291631333657885e-09,15.608877551946222,4
4.8339110492179316e-11,15.609285575110198,5
2.011576090884167e-12,15.609371766160573,6
8.200847408564489e-14,15.609389463596203,7
3.2566542055671257e-15,15.609393057631626,8
5.921189464667501e-16,15.609393784124519,9
4.440892098500626e-16,15.609393930662977,10
-2.9605947323337506e-16,15.60939396018945,11
5.921189464667501e-16,15.609393966135476,12
5.921189464667501e-16,15.609393967332506,13
2.9605947323337506e-16,15.609393967573439,14
2.9605947323337506e-16,15.609393967590961,15
