rate,distortion,round
0.008134859946985115,16.55968651126062,0
0.008512945551344112,16.313139752261552,1
0.009611413011176406,16.05241867308519,2
0.011827968711910053,15.738653981631883,3
0.015991644546670496,15.332189479586324,4
0.02355724350786792,14.795307051908368,5
0.03670256370697681,14.101454524810215,6
0.05802236559316235,13.248775524858344,7
0.08965485030577487,12.268259446261963,8
0.13228313105147457,11.216827317296612,9
0.18476688914627,10.159437671928059,10
0.24456282670843063,9.153315721472962,11
0.3084771499706192,8.240166947351842,12
0.3733486670937201,7.4441348277632455,13
0.43653180346502296,6.77302579449763,14
0.49615120964731724,6.221923508154255,15
0.5511308328492884,5.7780247429964975,16
0.6010593966849411,5.4251223933265225,17
0.6459888290895223,5.146780708580086,18
0.686243267253324,4.9281042517351645,19
0.7222755993645517,4.756451577598475,20
0.7545759310038678,4.6215168438666545,21
0.7836204225404181,4.515105745770677,22
0.8098461067356508,4.4308048626217476,23
0.8336406443365844,4.363645003208722,24
0.8553402281207018,4.309800250044243,25
0.8752318595003179,4.266334986842856,26
0.8935579011228071,4.230998457151017,27
0.9105216638070431,4.2020616801766595,28
0.9262932424413064,4.178190277102575,29
0.9410150996150497,4.158346839644768,30
0.9548071005765192,4.141717037119363,31
0.9677708576148311,4.127654389934937,32
0.979993352846861,4.115639421422904,33
0.9915498792188467,4.105249678297311,34
1.0025063768266649,4.096137836890829,35
1.0129212545793256,4.088015751164929,36
1.0228467853219603,4.080642828356865,37
1.0323301537367917,4.073817535509405,38
1.0414142259682309,4.067371155694258,39
1.0501381005655375,4.061163145364192,40
1.0585374924418145,4.055077615127071,41
1.0666449943240797,4.049020584335325,42
1.0744902525898323,4.042917759462444,43
1.0821000859512124,4.036712665893009,44
1.0894985665298236,4.030365026002878,45
1.0967070745842689,4.023849323267213,46
1.103744331894861,4.0171535212513705,47
1.1106264156262113,4.010277917149304,48
1.1173667546505819,4.003234103915294,49
1.1239761132335984,3.99604399802816,50
1.1304625714751004,3.9887388693038797,51
1.1368315165986245,3.9813582939426913,52
1.143085662866653,3.973948950238235,53
1.1492251195850243,3.9665631929896477,54
1.1552475256117687,3.9592573777281035,55
1.1611482645610152,3.9520899542162495,56
1.1669207675164117,3.9451194008766515,57
1.172556900230987,3.938402116523987,58
1.178047420896243,3.9319904128213428,59
1.1833824845165295,3.9259307540093826,60
1.1885521626757265,3.9202623690416734,61
1.1935469444941134,3.9150163202769512,62
1.1983581864048876,3.910215061278057,63
1.202978484552295,3.9058724643597835,64
1.2074019527783102,3.901994255327807,65
1.2116243995093656,3.8985787641758285,66
1.215643406581367,3.8956178882698573,67
1.2194583207683343,3.8930981671784473,68
1.2230701737593603,3.8910018819242165,69
1.226481548461835,3.8893081112383,70
1.2296964092108151,3.8879936988861736,71
1.2327199114489626,3.8870341058529245,72
1.2355582035071704,3.8864041370489395,73
1.2382182299752764,3.886078543442037,74
1.2407075433277919,3.886032507360902,75
1.243034128255,3.8862420219902316,76
1.2452062416243443,3.886684176894743,77
1.2472322700754592,3.887337360852623,78
1.2491206067513787,3.8881813922361093,79
1.2508795483733874,3.88919758625214,80
1.2525172135843832,3.8903687678620926,81
1.2540414830774391,3.8916792392002773,82
1.255459961424675,3.893114710689385,83
1.256779959726344,3.894662205588663,84
1.2580084972659307,3.8963099481567114,85
1.259152319375297,3.898047245740068,86
1.2602179277927643,3.8998643747485757,87
1.261211619044096,3.901752479567269,88
1.2621395258845791,3.9037034919837357,89
1.2630076566775348,3.905710076753381,90
1.2638219277868907,3.9077656066107687,91
1.2645881846313636,3.9098641675240913,92
1.2653122079532604,3.912000592456098,93
1.2659997030334915,3.9141705195088132,94
1.2666562709474727,3.91637046824631,95
1.2672873623976064,3.918597926340846,96
1.267898216061235,3.9208514375750596,97
1.2684937846446043,3.92313068172631,98
1.2690786528330134,3.9254365369921445,99
1.2696569519988046,3.927771116383603,100
1.2702322768283876,3.930137770871269,101
1.2708076089504596,3.9325410539342704,102
1.2713852522194296,3.9349866444169286,103
1.2719667835898152,3.937481227094935,104
1.2725530225883743,3.940032332928928,105
1.2731440213369007,3.942648143467014,106
1.2737390759826108,3.945337266083485,107
1.2743367593247543,3.9481084885602358,108
1.2749349734397584,3.9509705228084435,109
1.275531020240544,3.9539317482061187,110
1.2761216871849959,3.956999965050418,111
1.2767033447907765,3.960182167998593,112
1.2772720522320136,3.963484348154202,113
1.2778236670967809,3.9669113307473824,114
1.2783539553778582,3.9704666532994586,115
1.278858697950832,3.974152486917246,116
1.2793337901514779,3.9779696011039043,117
1.2797753315749607,3.9819173703646484,118
1.2801797038473168,3.9859938190653104,119
1.2805436348201866,3.990195699570514,120
1.2808642483624062,3.9945185977029536,121
1.2811390996171177,3.9989570590380086,122
1.2813661962159388,4.003504729451175,123
1.2815440064590147,4.0081545036107515,124
1.2816714558606512,4.012898675676326,125
1.2817479137182284,4.017729087237213,126
1.2817731714929925,4.022637268417553,127
1.2817474148106813,4.027614569008442,128
1.2816711908188019,4.032652277397741,129
1.2815453724996795,4.037741725907087,130
1.2813711213567807,4.042874381880477,131
1.281149849686603,4.048041924482402,132
1.280883183436161,4.053236307650501,133
1.2805729264389896,4.0584498100121005,134
1.2802210266293474,4.063675072826737,135
1.2798295446604417,4.06890512717207,136
