rate,distortion
3.0691089315801428,15.386623324411163
3.0931373942955744,14.307800126495437
3.0887832838174205,14.578865183193733
3.098021382191895,14.302739829572744
3.0913572639956293,14.716448189759104
3.0826601364685953,14.80458369563657
3.0938585070709923,14.324660286636686
3.0834699635739256,14.875670683710458
3.0603776874621804,15.759611147618159
3.0916603296969516,14.443010341537608
3.089465176420637,14.487563765855766
3.0936538557518336,14.415947102911641
3.0826352095766794,14.692170477826112
3.0710256502890854,15.71702235814875
3.051468728554088,16.094878962289663
3.059893412324085,15.834696213820049
3.061777635153865,15.647641133754092
3.0890266138846485,14.533821618251697
3.067012682122103,15.918859259878584
3.082358805941558,14.917674492670676
3.0564562441388325,16.43513196972408
3.0942934535399047,14.338901026403061
3.085014470723328,14.703507956377258
3.0922432131555357,14.49402882356214
3.092975876435265,14.428025414320032
3.0395325549234133,16.923173896558797
3.0478304325384684,17.295246788909996
3.0906844047525848,14.443784880757898
3.04980871039551,16.41018030382327
3.082839146505563,15.100745522647664
3.0606236828260247,16.960510600632478
3.0818327800261986,14.75472541131856
3.047136827766259,16.646176694040076
3.0904044449576524,14.548959838377653
3.0857649682240123,14.839834300191532
3.089131954439761,14.499448611681125
3.0707004665066666,15.34017751065021
3.0778767232440405,15.553444510696295
3.092697325159616,14.536151110103193
3.065153660677108,15.751304063557559
3.0881817601912225,14.49524049034879
3.0914486335966167,14.495117524110139
3.091279042564315,14.564625107322179
3.087653940255297,14.700997943740145
3.084885152170429,14.705179464596107
3.0917230211922853,14.459814373734034
3.081093443033552,14.81246250443543
3.065399104463811,15.610017151956107
3.090493315745208,14.507718617387615
3.0935751542010976,14.356375459342997
3.096695040865807,14.295720601978902
3.0859607780534315,14.768978409991018
3.082306307033363,14.913809549563439
3.0675116730442227,15.692492694097819
3.0844773511317882,15.115715319750102
3.0756603693754645,15.48092152748743
3.0675304530854692,15.630633083645156
3.0813872371878404,14.817700030603675
3.0620185932409854,15.788410977887384
3.080356454816661,14.909579630081208
3.078221490892588,15.028021234647742
3.0867500113602624,14.869409719065766
3.0906890062350634,14.485205524806396
3.077428711089251,15.081147707260058
3.080604593789074,15.007600593475502
3.0906893237826445,14.461379236769966
3.088124013225441,14.584989814109274
3.092219906975787,14.483570321272483
3.0880468214655625,14.67573035539958
3.0897844029253303,14.840222125943095
3.092851111168347,14.484935446152754
3.088867310159074,14.656453103540647
3.070252610025875,16.04591944761278
3.044930090042982,16.632611573703223
3.088628671665905,14.746643857947761
3.0803490575164787,15.125718907512404
3.0640376023241256,15.918735843045106
3.0849159083324658,14.720002765541292
3.0962940693491188,14.28719247186154
3.067762350924708,15.435890654560536
3.0893321740799955,14.613441819754684
3.086477584681596,14.592239770032588
3.090077896352952,14.514702920951125
3.0741061356311903,15.336292821439496
3.092654140658894,14.418508557099482
3.0898511359039773,14.54973124649118
3.0661843533415087,15.47813525022958
3.0949314896627307,14.371963740027795
3.084480732534196,14.733661118137931
3.0850306799503606,14.915337038469294
3.0898847796861837,14.464607384049478
3.087963152577686,14.62671489676776
3.0633107635501133,15.783973461307625
3.0954935036513564,14.372375747938984
3.0799076445351954,14.860276274799174
3.059400903858405,16.20387628722543
3.09274261206399,14.499814372732596
3.0833745488591777,15.050834356878534
3.07472418279176,15.174141245226132
3.080017666154829,14.96683818732916
